18701 , 1197078
18801 , 1180849
18901 , 1195137
19001 , 1209250
19101 , 1213781
19201 , 1230995
19301 , 1249069
19401 , 1252861
19501 , 1227735
19601 , 1267277
19701 , 1260245
19801 , 1244659
19901 , 1298452
20001 , 1304856
20101 , 1284446
20201 , 1283788
20301 , 1312545
20401 , 1317443
20501 , 1322527
20601 , 1328148
20701 , 1340985
20801 , 1337520
20901 , 1322412
21001 , 1337401
21101 , 1342491
21201 , 1354815
21301 , 1339016
21401 , 1370407
21501 , 1374879
21601 , 1390493
21701 , 1385641
21801 , 1403862
21901 , 1416336
22001 , 1420200
22101 , 1442955
22201 , 1448231
22301 , 1461879
22401 , 1443920
22501 , 1446899
22601 , 1485408
22701 , 1480712
22801 , 1450765
22901 , 1483207
23001 , 1489687
23101 , 1533313
23201 , 1511375
23301 , 1515672
23401 , 1509820
23501 , 1514896
23601 , 1520690
23701 , 1547955
23801 , 1548220
23901 , 1565167
24001 , 1559050
24101 , 1591140
24201 , 1569233
24301 , 1580576
24401 , 1588473
24501 , 1600356
24601 , 1619815
24701 , 1624874
24801 , 1620870
24901 , 1581189
25001 , 1626361
25101 , 1653388
25201 , 1651380
25301 , 1665653
25401 , 1652902
25501 , 1653124
25601 , 1693391
25701 , 1649075
25801 , 1698862
25901 , 1682865
26001 , 1683140
26101 , 1696174
26201 , 1686753
26301 , 1721782
26401 , 1719182
26501 , 1738904
26601 , 1741931
26701 , 1795719
26801 , 1735672
26901 , 1754384
27001 , 1765573
27101 , 1779834
27201 , 1813236
27301 , 1781265
27401 , 1775727
27501 , 1780840
27601 , 1802919
27701 , 1816236
27801 , 1799839
27901 , 1764988
28001 , 1863369
28101 , 1812582
28201 , 1878434
28301 , 1874603
28401 , 1871254
28501 , 1877710
28601 , 1872738
28701 , 1886966
28801 , 1865108
28901 , 1909648
29001 , 1886715
29101 , 1891264
29201 , 1897330
29301 , 1905953
29401 , 1923056
29501 , 1936348
29601 , 1957729
29701 , 1950494
29801 , 1964949
29901 , 1930639
30001 , 1974631
30101 , 1979647
30201 , 1979645
30301 , 1973691
30401 , 2061204
30501 , 2014921
30601 , 2029623
30701 , 2006777
30801 , 2048622
30901 , 2045485
31001 , 2061875
31101 , 2062643
31201 , 2079175
31301 , 2053530
31401 , 2082541
31501 , 2074458
31601 , 2095480
31701 , 2108299
31801 , 2120915
31901 , 2095799
32001 , 2124973
32101 , 2121252
32201 , 2114667
32301 , 2130176
32401 , 2177211
32501 , 2177118
32601 , 2175798
32701 , 2165335
32801 , 2193938
32901 , 2170152
33001 , 2156682
33101 , 2182647
33201 , 2203027
33301 , 2234987
33401 , 2221204
33501 , 2198716
33601 , 2258005
33701 , 2235110
33801 , 2257889
33901 , 2242154
34001 , 2250720
34101 , 2252506
34201 , 2272976
34301 , 2290325
34401 , 2288270
34501 , 2315489
34601 , 2285158
34701 , 2318063
34801 , 2309307
34901 , 2341096
35001 , 2361102
35101 , 2361374
35201 , 2384320
35301 , 2338962
35401 , 2346797
35501 , 2378931
35601 , 2392220
35701 , 2404696
35801 , 2385574
35901 , 2382895
36001 , 2387769
36101 , 2373164
36201 , 2421209
36301 , 2404244
36401 , 2433055
36501 , 2400215
36601 , 2448861
36701 , 2463760
36801 , 2461065
36901 , 2478621
37001 , 2483187
37101 , 2490730
37201 , 2441799
37301 , 2489661
37401 , 2519407
37501 , 2532096
37601 , 2516492
37701 , 2554846
37801 , 2530395
37901 , 2503133
38001 , 2640344
38101 , 2557142
38201 , 2538911
38301 , 2595993
38401 , 2595481
38501 , 2585430
38601 , 2611307
38701 , 2593166
38801 , 2627786
38901 , 2612920
39001 , 2650234
39101 , 2639547
39201 , 2619575
39301 , 2662118
39401 , 2651504
39501 , 2677354
39601 , 2650231
39701 , 2656257
39801 , 2691535
39901 , 2699908
40001 , 2675473
40101 , 2672919
40201 , 2716011
40301 , 2740998
40401 , 2749473
40501 , 2724935
40601 , 2719370
40701 , 2774029
40801 , 2765847
40901 , 2748378
41001 , 2770161
41101 , 2775660
41201 , 2803330
41301 , 2794029
41401 , 2793207
41501 , 2842090
41601 , 2821093
41701 , 2802740
41801 , 2839681
41901 , 2850278
42001 , 2912439
42101 , 2786620
42201 , 2869056
42301 , 2860064
42401 , 2868359
42501 , 2896389
42601 , 2885183
42701 , 2882807
42801 , 2923286
42901 , 2907083
43001 , 2911453
43101 , 2955645
43201 , 2905713
43301 , 2968345
43401 , 2920962
43501 , 2951033
43601 , 2970590
43701 , 2992256
43801 , 2982236
43901 , 2956988
44001 , 3017328
44101 , 2973883
44201 , 3011795
44301 , 2967161
44401 , 3025435
44501 , 3024769
44601 , 3028889
44701 , 3007245
44801 , 3081370
44901 , 3059693
45001 , 3039259
45101 , 2998323
45201 , 3123479
45301 , 3119834
45401 , 3082446
45501 , 3088902
45601 , 3118589
45701 , 3101662
45801 , 3080972
45901 , 3129222
46001 , 3139691
46101 , 3136269
46201 , 3150420
46301 , 3162562
46401 , 3120830
46501 , 3190711
46601 , 3209795
46701 , 3133797
46801 , 3166190
46901 , 3229626
47001 , 3176271
47101 , 3222208
47201 , 3270764
47301 , 3225699
47401 , 3236549
47501 , 3278658
47601 , 3311505
47701 , 3309479
47801 , 3242945
47901 , 3277059
48001 , 3263471
48101 , 3336827
48201 , 3336604
48301 , 3330088
48401 , 3360345
48501 , 3329424
48601 , 3306980
48701 , 3388284
48801 , 3389376
48901 , 3372488
49001 , 3368105
49101 , 3349650
49201 , 3370791
49301 , 3375052
49401 , 3428993
49501 , 3387042
49601 , 3431030
49701 , 3406359
49801 , 3412352
49901 , 3365957
50001 , 3469584
50101 , 3450420
50201 , 3455650
50301 , 3546760
50401 , 3515044
50501 , 3460617
50601 , 3533998
50701 , 3549806
50801 , 3484012
50901 , 3530934
51001 , 3514300
51101 , 3544089
51201 , 3562253
51301 , 3510024
51401 , 3578709
51501 , 3518176
51601 , 3596021
51701 , 3552908
51801 , 3560361
51901 , 3612458
52001 , 3593149
52101 , 3552348
52201 , 3626109
52301 , 3644653
52401 , 3613373
52501 , 3617962
52601 , 3612529
52701 , 3643563
52801 , 3706743
52901 , 3603021
53001 , 3616917
53101 , 3657814
53201 , 3692941
53301 , 3704820
53401 , 3703576
53501 , 3723948
53601 , 3619185
53701 , 3686368
53801 , 3687438
53901 , 3707037
54001 , 3749289
54101 , 3742998
54201 , 3784371
54301 , 3785565
54401 , 3828313
54501 , 3731083
54601 , 3857144
54701 , 3799269
54801 , 3826911
54901 , 3733644
55001 , 3795902
55101 , 3854345
55201 , 3855563
55301 , 3858329
55401 , 3852442
55501 , 3828670
55601 , 3846268
55701 , 3879089
55801 , 3938295
55901 , 3902954
56001 , 3959044
56101 , 3865040
56201 , 3888808
56301 , 3954407
56401 , 3899191
56501 , 3948277
56601 , 3940228
56701 , 3950933
56801 , 3983900
56901 , 3986718
57001 , 3915430
57101 , 3951776
57201 , 3979934
57301 , 3961129
57401 , 4018258
57501 , 4033125
57601 , 4001358
57701 , 3964283
57801 , 4009384
57901 , 4048973
58001 , 4025943
58101 , 4022439
58201 , 4102928
58301 , 4072682
58401 , 4132004
58501 , 4050070
58601 , 4084582
58701 , 4090291
58801 , 4112155
58901 , 4137400
59001 , 4059257
59101 , 4144318
59201 , 4151077
59301 , 4152225
59401 , 4125132
59501 , 4119547
59601 , 4138547
59701 , 4183622
59801 , 4224443
59901 , 4193250
60001 , 4160813
60101 , 4283775
60201 , 4159313
60301 , 4232818
60401 , 4206156
60501 , 4227342
60601 , 4225814
60701 , 4273255
60801 , 4236265
60901 , 4256794
61001 , 4298719
61101 , 4338106
61201 , 4308951
61301 , 4290111
61401 , 4314420
61501 , 4365153
61601 , 4348437
61701 , 4313486
61801 , 4313499
61901 , 4290135
62001 , 4346772
62101 , 4363656
62201 , 4365803
62301 , 4392684
62401 , 4394177
62501 , 4385381
62601 , 4359794
62701 , 4356105
62801 , 4347162
62901 , 4483513
63001 , 4418523
63101 , 4385916
63201 , 4407528
63301 , 4392806
63401 , 4404606
63501 , 4447444
63601 , 4423502
63701 , 4499771
63801 , 4514629
63901 , 4502538
64001 , 4491879
64101 , 4539335
64201 , 4483098
64301 , 4547286
64401 , 4523299
64501 , 4514976
64601 , 4542541
64701 , 4598217
64801 , 4558320
64901 , 4546847
65001 , 4521793
65101 , 4562274
65201 , 4624339
65301 , 4637834
65401 , 4583357
65501 , 4574459
65601 , 4589760
65701 , 4566557
65801 , 4592095
65901 , 4649624
66001 , 4624964
66101 , 4610133
66201 , 4659946
66301 , 4673968
66401 , 4639421
66501 , 4655269
66601 , 4706926
66701 , 4723384
66801 , 4740345
66901 , 4850348
67001 , 4676857
67101 , 4698554
67201 , 4821272
67301 , 4745538
67401 , 4684279
67501 , 4747299
67601 , 4758729
67701 , 4764430
67801 , 4799410
67901 , 4778894
68001 , 4791755
68101 , 4862975
68201 , 4774206
68301 , 4811061
68401 , 4729441
68501 , 4822487
68601 , 4865091
68701 , 4798897
68801 , 4850094
68901 , 4842274
69001 , 4807303
69101 , 4889112
69201 , 4815690
69301 , 4894374
69401 , 4811115
69501 , 4856151
69601 , 4931396
69701 , 4917511
69801 , 4842478
69901 , 4834777
70001 , 4931091
70101 , 5005887
70201 , 5029093
70301 , 4954861
70401 , 4955492
70501 , 5014154
70601 , 4981017
70701 , 5032431
70801 , 5032784
70901 , 5002265
71001 , 5065067
71101 , 5007442
71201 , 5033438
71301 , 5048820
71401 , 5094465
71501 , 4985634
71601 , 5103557
71701 , 5069202
71801 , 5072215
71901 , 5117157
72001 , 5034984
72101 , 5138962
72201 , 5091184
72301 , 5154783
72401 , 5123008
72501 , 5116376
72601 , 5176922
72701 , 5134102
72801 , 5168215
72901 , 5102391
73001 , 5140478
73101 , 5298930
73201 , 5181080
73301 , 5181468
73401 , 5189142
73501 , 5292923
73601 , 5178064
73701 , 5251476
73801 , 5218282
73901 , 5196767
74001 , 5260685
74101 , 5261612
74201 , 5251323
74301 , 5284148
74401 , 5248859
74501 , 5356027
74601 , 5271765
74701 , 5293849
74801 , 5326397
74901 , 5313331
75001 , 5327685
75101 , 5400212
75201 , 5330815
75301 , 5347014
75401 , 5356348
75501 , 5336287
75601 , 5345575
75701 , 5287730
75801 , 5344252
75901 , 5475600
76001 , 5310254
76101 , 5442020
76201 , 5463895
76301 , 5490059
76401 , 5404113
76501 , 5376866
76601 , 5374031
76701 , 5437893
76801 , 5478728
76901 , 5473433
77001 , 5503608
77101 , 5463596
77201 , 5418317
77301 , 5439510
77401 , 5501735
77501 , 5427345
77601 , 5515146
77701 , 5477941
77801 , 5606076
77901 , 5513244
78001 , 5512017
78101 , 5528407
78201 , 5589631
78301 , 5524852
78401 , 5600037
78501 , 5596581
78601 , 5627733
78701 , 5572082
78801 , 5604153
78901 , 5595073
79001 , 5720662
79101 , 5661334
79201 , 5698870
79301 , 5706424
79401 , 5668059
79501 , 5585193
79601 , 5665376
79701 , 5696443
79801 , 5728075
79901 , 5777153
80001 , 5718607
80101 , 5716388
80201 , 5759467
80301 , 5729404
80401 , 5727362
80501 , 5831899
80601 , 5775190
80701 , 5786394
80801 , 5708097
80901 , 5719187
81001 , 5832505
81101 , 5818737
81201 , 5779912
81301 , 5858220
81401 , 5790391
81501 , 5874788
81601 , 5881103
81701 , 5800505
81801 , 5839529
81901 , 5835952
82001 , 5892523
82101 , 5883929
82201 , 5965405
82301 , 5923536
82401 , 5837398
82501 , 5832569
82601 , 6017179
82701 , 5882417
82801 , 5981005
82901 , 6005484
83001 , 6039982
83101 , 5944351
83201 , 5912192
83301 , 5988689
83401 , 5918941
83501 , 5985051
83601 , 5963070
83701 , 6062521
83801 , 6049054
83901 , 6024028
84001 , 5941774
84101 , 5998825
84201 , 6019768
84301 , 6134159
84401 , 6021317
84501 , 6018687
84601 , 6079425
84701 , 6031050
84801 , 6212263
84901 , 6056377
85001 , 6025426
85101 , 6187188
85201 , 6225604
85301 , 6169122
85401 , 6135147
85501 , 6120905
85601 , 6100238
85701 , 6095738
85801 , 6193176
85901 , 6111970
86001 , 6142597
86101 , 6190758
86201 , 6156851
86301 , 6168017
86401 , 6256852
86501 , 6254455
86601 , 6157083
86701 , 6200535
86801 , 6241608
86901 , 6199036
87001 , 6293724
87101 , 6313321
87201 , 6300150
87301 , 6261974
87401 , 6281746
87501 , 6314325
87601 , 6312106
87701 , 6322111
87801 , 6305111
87901 , 6290340
88001 , 6348041
88101 , 6319904
88201 , 6407109
88301 , 6327324
88401 , 6274532
88501 , 6438788
88601 , 6370218
88701 , 6454276
88801 , 6491170
88901 , 6371345
89001 , 6365488
89101 , 6334604
89201 , 6430188
89301 , 6526812
89401 , 6459846
89501 , 6482937
89601 , 6422404
89701 , 6530743
89801 , 6492604
89901 , 6512556
90001 , 6454804
90101 , 6422207
90201 , 6488432
90301 , 6441411
90401 , 6506868
90501 , 6595391
90601 , 6480350
90701 , 6547172
90801 , 6576468
90901 , 6616519
91001 , 6697488
91101 , 6601346
91201 , 6656306
91301 , 6522193
91401 , 6660052
91501 , 6627947
91601 , 6733549
91701 , 6633577
91801 , 6644321
91901 , 6630684
92001 , 6615704
92101 , 6632771
92201 , 6644864
92301 , 6583013
92401 , 6644479
92501 , 6722768
92601 , 6687925
92701 , 6704153
92801 , 6707135
92901 , 6628815
93001 , 6677547
93101 , 6692669
93201 , 6710476
93301 , 6786451
93401 , 6750521
93501 , 6929344
93601 , 6792201
93701 , 6792546
93801 , 6751645
93901 , 6843060
94001 , 6759585
94101 , 6826120
94201 , 6880711
94301 , 6764130
94401 , 6804093
94501 , 6782865
94601 , 6835187
94701 , 6808820
94801 , 6898454
94901 , 6929117
95001 , 6843977
95101 , 6859598
95201 , 6954345
95301 , 6850918
95401 , 6871503
95501 , 6946109
95601 , 6960688
95701 , 7036130
95801 , 7008769
95901 , 6864257
96001 , 6931244
96101 , 6954958
96201 , 6971793
96301 , 6913175
96401 , 7057822
96501 , 6972491
96601 , 6981989
96701 , 7012706
96801 , 6994906
96901 , 6897109
97001 , 7090213
97101 , 7092326
97201 , 7049876
97301 , 7074073
97401 , 7010072
97501 , 6982239
97601 , 7090949
97701 , 7057103
97801 , 7100974
97901 , 7023733
98001 , 7138315
98101 , 7191911
98201 , 6958065
98301 , 7137291
98401 , 7226965
98501 , 7162097
98601 , 7191904
98701 , 7199967
98801 , 7245184
98901 , 7154694
99001 , 7218442
99101 , 7202865
99201 , 7252770
99301 , 7210238
99401 , 7261007
99501 , 7240115
99601 , 7281960
99701 , 7288789
99801 , 7234922
99901 , 7225627
100001 , 7234220
100101 , 7291174
100201 , 7211279
100301 , 7331607
100401 , 7297173
100501 , 7332149
100601 , 7244819
100701 , 7290678
100801 , 7383046
100901 , 7275794
101001 , 7325496
101101 , 7363351
101201 , 7329212
101301 , 7384144
101401 , 7323699
101501 , 7481910
101601 , 7434774
101701 , 7269844
101801 , 7379471
101901 , 7479703
102001 , 7475612
102101 , 7484942
102201 , 7363627
102301 , 7422461
102401 , 7473784
102501 , 7538260
102601 , 7609752
102701 , 7520720
102801 , 7497758
102901 , 7532760
103001 , 7508970
103101 , 7602912
103201 , 7455904
103301 , 7497110
103401 , 7550593
103501 , 7543902
103601 , 7497267
103701 , 7443439
103801 , 7592122
103901 , 7647368
104001 , 7567843
104101 , 7572956
104201 , 7404524
104301 , 7516650
104401 , 7668882
104501 , 7647234
104601 , 7659904
104701 , 7644188
104801 , 7609304
104901 , 7658970
105001 , 7691088
105101 , 7556138
105201 , 7656979
105301 , 7652384
105401 , 7809574
105501 , 7692885
105601 , 7779051
105701 , 7741314
105801 , 7651911
105901 , 7773595
106001 , 7811447
106101 , 7722641
106201 , 7855724
106301 , 7664975
106401 , 7640170
106501 , 7841312
106601 , 7810848
106701 , 7862001
106801 , 7794831
106901 , 7859994
107001 , 7733576
107101 , 7841156
107201 , 7857309
107301 , 7860112
107401 , 7877985
107501 , 7912342
107601 , 7842580
107701 , 7950997
107801 , 7905606
107901 , 7880047
108001 , 7887561
108101 , 7892958
108201 , 7920273
108301 , 7884195
108401 , 8025385
108501 , 7946464
108601 , 7957333
108701 , 7966705
108801 , 7959156
108901 , 8023921
109001 , 7945849
109101 , 7938787
109201 , 8018473
109301 , 7948234
109401 , 8170075
109501 , 7913510
109601 , 8050604
109701 , 8099955
109801 , 7958439
109901 , 8055193
110001 , 8042540
110101 , 7947527
110201 , 8095658
110301 , 8022630
110401 , 7996910
110501 , 8106991
110601 , 8205451
110701 , 8153931
110801 , 8208085
110901 , 8092830
111001 , 8084044
111101 , 8140363
111201 , 8160442
111301 , 8066184
111401 , 8131537
111501 , 8096165
111601 , 8242132
111701 , 8285485
111801 , 8133544
111901 , 8011998
112001 , 8292919
112101 , 8314173
112201 , 8253756
112301 , 8273429
112401 , 8227650
112501 , 8225574
112601 , 8282933
112701 , 8401303
112801 , 8179320
112901 , 8139738
113001 , 8363511
113101 , 8322676
113201 , 8357785
113301 , 8335388
113401 , 8260376
113501 , 8365549
113601 , 8410838
113701 , 8279032
113801 , 8501729
113901 , 8358566
114001 , 8340887
114101 , 8395190
114201 , 8425135
114301 , 8300088
114401 , 8455918
114501 , 8466281
114601 , 8322786
114701 , 8459782
114801 , 8458678
114901 , 8417442
115001 , 8431919
115101 , 8485453
115201 , 8481172
115301 , 8480833
115401 , 8533197
115501 , 8461129
115601 , 8569707
115701 , 8583018
115801 , 8463763
115901 , 8510530
116001 , 8548302
116101 , 8504917
116201 , 8530805
116301 , 8591601
116401 , 8494488
116501 , 8569116
116601 , 8567995
116701 , 8601517
116801 , 8587613
116901 , 8755847
117001 , 8700305
117101 , 8566443
117201 , 8625053
117301 , 8610605
117401 , 8802545
117501 , 8612040
117601 , 8688231
117701 , 8460076
117801 , 8774380
117901 , 8748023
118001 , 8677090
118101 , 8679811
118201 , 8618890
118301 , 8709682
118401 , 8769851
118501 , 8796853
118601 , 8831959
118701 , 8704916
118801 , 8674811
118901 , 8962221
119001 , 11347476
119101 , 9392348
119201 , 8751395
119301 , 8828450
119401 , 11295107
119501 , 8725823
119601 , 8802841
119701 , 8695110
119801 , 8870775
119901 , 8788951
120001 , 8962714
120101 , 8865361
120201 , 8834391
120301 , 9111102
120401 , 8795010
120501 , 8941487
120601 , 8927701
120701 , 9011385
120801 , 8969278
120901 , 8822028
121001 , 8992703
121101 , 8916080
121201 , 8930508
121301 , 9023139
121401 , 8935377
121501 , 8977639
121601 , 8916881
121701 , 8941280
121801 , 9027733
121901 , 9044025
122001 , 8980301
122101 , 9136986
122201 , 9054827
122301 , 8976343
122401 , 9085253
122501 , 9027805
122601 , 9075279
122701 , 9052155
122801 , 9027475
122901 , 8952166
123001 , 9154756
123101 , 9122501
123201 , 9089876
123301 , 9060529
123401 , 9075696
123501 , 9132955
123601 , 9053125
123701 , 9061846
123801 , 9165224
123901 , 9102504
124001 , 9122438
124101 , 9172412
124201 , 9149935
124301 , 9203897
124401 , 9235733
124501 , 9231546
124601 , 9146133
124701 , 9175532
124801 , 9157868
124901 , 9215692
125001 , 9212008
125101 , 9251976
125201 , 9273460
125301 , 9337353
125401 , 9127378
125501 , 9312346
125601 , 9277316
125701 , 9255140
125801 , 9317669
125901 , 9406591
126001 , 9315884
126101 , 9396372
126201 , 9337864
126301 , 9310731
126401 , 9400240
126501 , 9508927
126601 , 9353068
126701 , 9367828
126801 , 9360554
126901 , 9478169
127001 , 9375743
127101 , 9364409
127201 , 9472402
127301 , 9433481
127401 , 9300087
127501 , 9551358
127601 , 9492655
127701 , 9521881
127801 , 9509444
127901 , 9582408
128001 , 9499160
128101 , 9480645
128201 , 9478538
128301 , 9627985
128401 , 9562197
128501 , 9563262
128601 , 9497058
128701 , 9459229
128801 , 9553598
128901 , 9614499
129001 , 9591291
129101 , 9677392
129201 , 9413404
129301 , 9655292
129401 , 9723105
129501 , 9659798
129601 , 9543929
129701 , 9569100
129801 , 9613271
129901 , 9565889
130001 , 9675751
130101 , 9935569
130201 , 9747153
130301 , 9644478
130401 , 9717484
130501 , 9581031
130601 , 9759059
130701 , 9707311
130801 , 9654712
130901 , 9761769
131001 , 9746046
131101 , 9616411
131201 , 9698516
131301 , 9619581
131401 , 9805291
131501 , 9727574
131601 , 9764018
131701 , 9799230
131801 , 9747583
131901 , 9700334
132001 , 9720087
132101 , 9858529
132201 , 9766121
132301 , 9738611
132401 , 9844920
132501 , 9919998
132601 , 9917422
132701 , 9911462
132801 , 10003749
132901 , 9883524
133001 , 9979676
133101 , 9962568
133201 , 9949019
133301 , 9850638
133401 , 9873827
133501 , 9986583
133601 , 9971116
133701 , 9826281
133801 , 9835521
133901 , 10070832
134001 , 10075854
134101 , 10047025
134201 , 10003580
134301 , 9923445
134401 , 9989980
134501 , 9947313
134601 , 9912045
134701 , 10064446
134801 , 10315950
134901 , 9995626
135001 , 10103669
135101 , 10074602
135201 , 10113370
135301 , 10082696
135401 , 9990098
135501 , 10023273
135601 , 10080257
135701 , 10179847
135801 , 10142259
135901 , 10199445
136001 , 10185046
136101 , 10212501
136201 , 10020356
136301 , 10116048
136401 , 10087689
136501 , 10182053
136601 , 10149835
136701 , 10110589
136801 , 10211530
136901 , 10095202
137001 , 10189277
137101 , 10276426
137201 , 10223850
137301 , 10104659
137401 , 10225327
137501 , 10182585
137601 , 10274470
137701 , 10226913
137801 , 10239591
137901 , 10420003
138001 , 10345417
138101 , 10262775
138201 , 10471906
138301 , 10204704
138401 , 10378327
138501 , 10412978
138601 , 10281740
138701 , 10349063
138801 , 10344090
138901 , 10372086
139001 , 10449085
139101 , 10385280
139201 , 10422333
139301 , 10412361
139401 , 10389255
139501 , 10510124
139601 , 10449154
139701 , 10377398
139801 , 10474465
139901 , 10454285
140001 , 10536091
140101 , 10451891
140201 , 10511853
140301 , 10491525
140401 , 10462223
140501 , 10579785
140601 , 10484493
140701 , 10379737
140801 , 10555859
140901 , 10512894
141001 , 10577344
141101 , 10461868
141201 , 10498600
141301 , 10666493
141401 , 10674505
141501 , 10611043
141601 , 10527602
141701 , 10653297
141801 , 10837984
141901 , 10399777
142001 , 10518503
142101 , 10576255
142201 , 10599263
142301 , 10598221
142401 , 10622310
142501 , 10529920
142601 , 10557416
142701 , 10625113
142801 , 10668322
142901 , 10529328
143001 , 10665793
143101 , 10582494
143201 , 10663598
143301 , 10763159
143401 , 10782177
143501 , 10580254
143601 , 10801182
143701 , 10804711
143801 , 10922436
143901 , 10680298
144001 , 10832335
144101 , 10861492
144201 , 10940581
144301 , 10791892
144401 , 10775092
144501 , 10953681
144601 , 10821129
144701 , 10763056
144801 , 10735223
144901 , 10866879
145001 , 10861238
145101 , 10821124
145201 , 10853653
145301 , 10838998
145401 , 10823415
145501 , 10858506
145601 , 10934463
145701 , 10787803
145801 , 10946611
145901 , 10877445
146001 , 10842038
146101 , 10862885
146201 , 10979487
146301 , 11117265
146401 , 10959371
146501 , 10977741
146601 , 11015681
146701 , 10906436
146801 , 11038803
146901 , 10984653
147001 , 10938245
147101 , 10994253
147201 , 10921143
147301 , 11014302
147401 , 11136520
147501 , 11221270
147601 , 11137754
147701 , 10982709
147801 , 11183942
147901 , 11114878
148001 , 11017878
148101 , 11129157
148201 , 11236576
148301 , 10911039
148401 , 11140841
148501 , 11216150
148601 , 11221830
148701 , 11194638
148801 , 11177491
148901 , 11220894
149001 , 11156466
149101 , 11163658
149201 , 11181828
149301 , 11238093
149401 , 11110140
149501 , 11310963
149601 , 11118595
149701 , 11211580
149801 , 11132276
149901 , 11128555
150001 , 11218036
150101 , 11270206
150201 , 11265272
150301 , 11345299
150401 , 11175825
150501 , 11007577
150601 , 11587270
150701 , 11231561
150801 , 11445189
150901 , 11404350
151001 , 11187042
151101 , 11362726
151201 , 11406765
151301 , 11340897
151401 , 11422344
151501 , 11302503
151601 , 11355980
151701 , 11415549
151801 , 11296192
151901 , 11366841
152001 , 11400987
152101 , 11264312
152201 , 11329065
152301 , 11291887
152401 , 11449253
152501 , 11502878
152601 , 11592991
152701 , 11261783
152801 , 11611464
152901 , 11537658
153001 , 11551211
153101 , 11490969
153201 , 11497582
153301 , 11582919
153401 , 11469350
153501 , 11614845
153601 , 11611008
153701 , 11728584
153801 , 11535780
153901 , 11470017
154001 , 11479777
154101 , 11662424
154201 , 11618183
154301 , 11627250
154401 , 11705472
154501 , 11725069
154601 , 11628937
154701 , 11642530
154801 , 11583252
154901 , 11587009
155001 , 11573902
155101 , 11649083
155201 , 11634156
155301 , 11665838
155401 , 11606472
155501 , 11590212
155601 , 11742280
155701 , 11504266
155801 , 11773118
155901 , 11612400
156001 , 11767103
156101 , 11894605
156201 , 11817596
156301 , 11695912
156401 , 11844237
156501 , 11750676
156601 , 11912506
156701 , 11799517
156801 , 11901441
156901 , 11788557
157001 , 11776700
157101 , 11874434
157201 , 11838874
157301 , 11910878
